"","ref_musee","telephone1","sitweb","region","departement","osm_id","name","number","street","postal_code","city","country","country_code","status","lat","lon","payant.2018","gratuit.2018","total.2018","payant.2017","gratuit.2017","total.2017","payant.2016","gratuit.2016","total.2016","payant.2015","gratuit.2015","total.2015","payant.2014","gratuit.2014","total.2014","payant.2013","gratuit.2013","total.2013"
"141","0113701","0474513242","www.treffort-cuisiat.com/musee.htm","AUVERGNE-RHÔNE-ALPES","AIN",700244363,"Musée Départemental du Revermont",NA,"Rue Principale","01370","Bourg-en-Bresse","France","fr","open",46.30032775,5.38904676115698,2961,8545,11506,2661,8032,10693,1704,7946,9650,2929,7301,10230,3894,7468,11362,4090,6779,10869
"142","2923201","0298954520","www.mbaq.fr","BRETAGNE","FINISTERE",1162498487,"Musée des Beaux-Arts",NA,"Place Saint-Corentin","29000","Quimper","France","fr","open",47.996236,-4.102342,34982,21122,56104,30043,17461,47504,60916,6131,67047,35572,6340,41912,77888,13880,91768,27600,17006,44606
"143","1827901","0248711094","www.ville-vierzon/musee.html","CENTRE-VAL DE LOIRE","CHER",622149606,"Musée Municipal",NA,"Rue de la Société Française","18100","Vierzon","France","fr","open",47.2249147,2.0602204,1634,5190,6824,1315,5262,6577,1449,6603,8052,1573,6104,7677,0,7095,7095,0,7088,7088
"144","6938102","0472101740","www.mba-lyon.fr","AUVERGNE-RHÔNE-ALPES","RHÔNE",2502213077,"Musée des Beaux-Arts",NA,"Rue du Président Édouard Herriot","69001","Lyon","France","fr","open",45.766606,4.834343,143458,156772,300230,194583,161786,356369,172333,162126,334459,107813,193445,301258,104904,246457,351361,116757,214690,331447
"145","3726101","0247641331","www.museum.tours.fr","CENTRE-VAL DE LOIRE","INDRE ET LOIRE",38576800,"Muséum d'Histoire Naturelle","3","Rue du Président Merville","37000","Tours","France","fr","open",47.39461145,0.683690130283912,11487,23096,34583,14650,27445,42095,7999,21310,29309,14083,29338,43421,10476,21449,31925,8303,18367,26670
"146","9202601","0171057792","https://www.ville-courbevoie.fr/culture-loisirs/equipements/musee-roybet-fould.htm","ÎLE-DE-France","HAUTS DE SEINE",82241201,"Musée Roybet Fould","178","Boulevard Saint-Denis","92400","Courbevoie","France","fr","open",48.90043675,2.27185335015174,1089,9099,10188,1041,8722,9763,374,10571,10945,0,11849,11849,0,13122,13122,0,11654,11654
"147","7511616","0155744180","http://maisondebalzac.paris.fr/","ÎLE-DE-France","PARIS",84511129,"Maison de Balzac","47","Rue Raynouard","75016","Paris","France","fr","open",48.85520045,2.28088175910134,0,12700,12700,26751,0,26751,4377,29286,33663,9049,18523,27572,5712,34324,40036,616,43422,44038
"148","3306305","0556482637","www.mairie-bordeaux.fr","NOUVELLE-AQUITAINE","GIRONDE",154772662,"Muséum d'Histoire Naturelle de Bordeaux",NA,"Place Bardineau","33000","Bordeaux","France","fr","open",44.8485045,-0.579989952518792,0,11925,11925,0,14469,14469,0,20936,20936,0,14392,14392,0,22725,22725,0,24774,24774
"149","3400301","0467948251",NA,"OCCITANIE","HERAULT",4134270080,"Musée Agathois","5","Rue de la Fraternité","34300","Agde","France","fr","open",43.3118294,3.4686196,1552,2004,3556,1461,1858,3319,1702,1643,3345,1495,2510,4005,1535,1627,3162,2186,1661,3847
"150","0411101","0492757050","www.musee-de-salagon.com","PROVENCE-ALPES-CÔTE D'AZUR","ALPES DE HAUTE PROVENCE",5921065703,"Musée de Salagon",NA,"D 13","04300","Mane","France","fr","open",43.9352027,5.7592489,26221,6187,32408,26520,6588,33108,25666,5634,31300,26195,5371,31566,29433,6233,35666,35228,0,35228
"151","0602701","0492024730","Site de la ville","PROVENCE-ALPES-CÔTE D'AZUR","ALPES-MARITIMES",63863191,"Musée-Château de Cagnes",NA,"Chemin des Collettes","06800","Cagnes-sur-Mer","France","fr","open",43.6676737,7.15694825232139,13286,10872,24158,13031,7317,20348,14179,9451,23630,16517,7634,24151,16960,8705,25665,18629,13642,32271
"152","7635101","0235196262","www.muma-lehavre.fr","NORMANDIE","SEINE-MARITIME",69981531,"Musée d'Art Moderne André Malraux - MuMa","2","Boulevard Clemenceau","76600","Le Havre","France","fr","open",49.48501735,0.102656666439016,39587,44319,83906,76993,62036,139029,53464,46059,99523,33726,36737,70463,82258,56815,139073,61627,45852,107479
"153","7654005","0235712840","www.rouen-musees.com","NORMANDIE","SEINE-MARITIME",64181527,"Musée des Beaux-Arts",NA,"Esplanade Marcel Duchamp","76000","Rouen","France","fr","open",49.44473675,1.09458188041562,27874,108030,135904,28881,137642,166523,67754,110546,178300,53856,66576,120432,54417,70090,124507,145344,105836,251180
"154","3020202","0466391761","http://www.gard-provencal.com/musees/artsacre.htm","OCCITANIE","GARD",73758873,"Musée Départemental d'Art Sacré du Gard",NA,"Rue Saint-Jacques","30130","Pont-Saint-Esprit","France","fr","open",44.25521465,4.65104364282573,130,8075,8205,169,8804,8973,192,9827,10019,447,9891,10338,99,8979,9078,152,9041,9193
"155","8712601","0555037777","www.musee-rochechouart.com","NOUVELLE-AQUITAINE","HAUTE VIENNE",2861736187,"Musée Départemental d'Art Contemporain",NA,"Place du Château","87600","Rochechouart","France","fr","open",45.821447,0.8190893,9086,7009,16095,8600,6645,15245,7733,5711,13444,7957,6453,14410,7958,5918,13876,7124,5875,12999
"156","8305004","0483081386","http.//musee.artillerie.asso.fr","PROVENCE-ALPES-CÔTE D'AZUR","VAR",2391557653,"Musée de l'Artillerie",NA,"Avenue des Ecoles Militaires","83300","Draguignan","France","fr","open",43.5269481,6.497204,0,16580,16580,0,13546,13546,0,21124,21124,0,14281,14281,0,21421,21421,0,6771,6771
"157","6204102","0321712643","www.musenor.org ou www.arras.fr/culture/musee-des-beaux-arts.html","HAUTS-DE-France","PAS-DE-CALAIS",4519451459,"Musée des Beaux-Arts",NA,"Cour d'Honneur","62000","Arras","France","fr","open",50.292028,2.7736831,50902,27467,78369,26000,49370,75370,13497,25065,38562,76982,0,76982,23687,30725,54412,56170,81097,137267
"158","8516302","0251391042","Site de la ville - www.ville-noirmoutier.fr","PAYS DE LA LOIRE","VENDEE",5624961822,"Musée du Château",NA,"Place d'Armes","85330","Noirmoutier-en-l'Île","France","fr","open",47.0004648,-2.2421269,37826,6055,43881,38435,5246,43681,31537,3788,35325,33551,3643,37194,35643,4456,40099,33212,5483,38695
"159","7510701","0144423877","/www.musee-armee.fr","ÎLE-DE-France","PARIS",130102845,"Musée de l'Armée","129","Rue de Grenelle","75007","Paris","France","fr","open",48.8570374,2.3118779,655058,553141,1208199,667162,509825,1176987,680065,526000,1206065,828467,581724,1410191,1004340,520690,1525030,850889,524135,1375024
"160","2701601","0232543178","www.museenicolaspoussin.fr","NORMANDIE","EURE",822879929,"Musée Municipal Nicolas Poussin",NA,"Rue Sainte-Clotilde","27700","Les Andelys","France","fr","open",49.2459998,1.41970045942564,1809,1612,3421,1911,1149,3060,1667,1219,2886,958,1271,2229,1850,1307,3157,1188,2521,3709
"161","7621701","0235066199","www.mairie-dieppe.fr ou www.musees-haute-normandie.fr","NORMANDIE","SEINE-MARITIME",387891590,"Château-Musée de Dieppe",NA,"Rue de Sygogne","76200","Dieppe","France","fr","open",49.9242089,1.07074351331418,15358,12088,27446,14293,16748,31041,18197,14343,32540,17457,13365,30822,14771,9544,24315,22444,10210,32654
"162","7919104","0549787204","www.agglo-niort.fr/-Musee-Bernard-d-Agesci","NOUVELLE-AQUITAINE","DEUX-SEVRES",795257552,"Musée Bernard d’Agesci","26","Avenue de Limoges","79000","Niort","France","fr","open",46.3210536,-0.454416,5756,10476,16232,6200,12057,18257,4064,9136,13200,3610,8890,12500,3718,6658,10376,3845,7535,11380
"163","2403701","0553630413","http://www.bergerac.fr/EspCulture/sitetabac/index.htm","NOUVELLE-AQUITAINE","DORDOGNE",369318223,"Musée du Tabac",NA,"Place du Feu","24100","Bergerac","France","fr","open",44.84971,0.4837602,3681,1455,5136,4092,1298,5390,3606,1187,4793,4213,1275,5488,4014,1490,5504,4270,1542,5812
"164","3805301","0474281974","www.bourgoinjallieu.fr/culture/musee","AUVERGNE-RHÔNE-ALPES","ISERE",120266165,"Musée de Bourgoin-Jallieu","17","Rue Victor Hugo","38300","Bourgoin-Jallieu","France","fr","open",45.586719,5.27930625904977,4695,5234,9929,3038,5097,8135,566,7533,8099,498,10270,10768,2991,6088,9079,2512,6283,8795
"165","7510508","0140795601","www.mnhn.fr","ÎLE-DE-France","PARIS",7444,"Galerie d'Anatomie Comparée et de Paléontologie (Muséum d'Histoire Naturelle)",NA,NA,NA,"Paris","France","fr","open",48.8566969,2.3514616,101280,160425,261705,128593,188138,316731,113003,172357,285360,119627,179439,299066,121711,196071,317782,105794,179365,285159
"166","6406201","0559056171","www.museearudy.com ou www.ot-arudy.fr","NOUVELLE-AQUITAINE","PYRÉNÉES ATLANTIQUES",4335473543,"Musée Municipal",NA,"Rue du Tennis","64260","Arudy","France","fr","open",43.1016426,-0.4297682,997,435,1432,1265,332,1597,1136,917,2053,1359,544,1903,905,770,1675,1075,1071,2146
"167","3225601","0562666810","site du département : www.gers-gascogne.com","OCCITANIE","GERS",2923353853,"Musée des Beaux-Arts et des Arts Décoratifs",NA,"Rue de l'Évêché","32300","Mirande","France","fr","open",43.5153164,0.40345,0,2171,2171,0,3015,3015,3013,0,3013,53,1493,1546,519,90,609,519,340,859
"168","2406401","0553058063","Site des musées aquitains ou http://www.perigord-dronne-belle.fr","NOUVELLE-AQUITAINE","DORDOGNE",5089643323,"Musée Fernand Desmoulin",NA,"Boulevard Charlemagne","24310","Nontron","France","fr","open",45.3641641,0.6468008,31538,4300,35838,26000,3000,29000,21466,3138,24604,19490,2716,22206,20348,2115,22463,19670,2670,22340
"169","3854401","0474852035","www.musees-vienne.fr  Site du patrimoine de l'Isère","AUVERGNE-RHÔNE-ALPES","ISERE",3034478021,"Musée-Cloître Saint-André-Le-Bas",NA,"Avenue de la Libération","87240","Ambazac","France","fr","open",45.9575558,1.4001491,4369,5620,9989,3066,3964,7030,3568,3788,7356,3606,4103,7709,4364,7140,11504,3905,4103,8008
"170","4508201","0238468446","www.chateauneuf-sur-loire.com ou www.musees-centre.com","CENTRE-VAL DE LOIRE","LOIRET",91175188,"Musée de la Marine de Loire",NA,"Allée de Lamballe","45110","Châteauneuf-sur-Loire","France","fr","open",47.864703,2.21730672972973,8245,4967,13212,8932,6049,14981,7429,4900,12329,7068,6159,13227,8480,3331,11811,7403,3769,11172
"171","7126301","0385760341","www.ecomusee-de-la-bresse.com ou site des musées de Bourgogne","BOURGOGNE-FRANCHE-COMTE","SAONE ET LOIRE",372835947,"""L'Atelier d'un Journal"""" de Louhans - Musée Municipal""",NA,"Rue du Musée","71440","Thurey","France","fr","open",46.7430242,5.1227339,2016,3583,5599,1697,3151,4848,1521,2717,4238,1675,3360,5035,1496,3531,5027,1635,4174,5809
"172","4610202","0565503108","www.musee-champollion.fr","OCCITANIE","LOT",68383015,"Musée Champollion - Les Ecriture du Monde",NA,"Impasse Champollion","46100","Figeac","France","fr","open",44.60972575,2.03447121779781,29608,8738,38346,25946,13376,39322,35003,5362,40365,37887,11558,49445,32146,9140,41286,28935,11353,40288
"173","3950001","0384731092","www.salinesdessalins.com ou www.musees-des-techniques.org","BOURGOGNE-FRANCHE-COMTE","JURA",151950172,"Musée des Salines",NA,"Place des Salines","39110","Salins-les-Bains","France","fr","open",46.9376405,5.87615719357903,56650,5407,62057,58631,5216,63847,60297,5036,65333,61992,5509,67501,63837,5873,69710,68194,6371,74565
"174","6301001","0473950003","www.arlanc.fr/dentelle/index.php","AUVERGNE-RHÔNE-ALPES","PUY DE DÔME",4008056943,"Musée de la Dentelle",NA,"Ancienne Route Nationale","63220","Arlanc","France","fr","open",45.4143324,3.7244768,967,119,1086,1213,133,1346,1096,73,1169,728,52,780,983,37,1020,838,11,849
"175","4200301","0477656099","www.museealicetaverne.fr","AUVERGNE-RHÔNE-ALPES","LOIRE",3667424925,"Musée Alice Taverne","89","Rue de la Grye","42820","Ambierle","France","fr","open",46.1054907,3.8958563,3952,1133,5085,3900,750,4650,3493,741,4234,3542,907,4449,3302,920,4222,3375,673,4048
"176","7134201","0385817972","www.musee-hieron.fr","BOURGOGNE-FRANCHE-COMTE","SAONE ET LOIRE",121382168,"Musée Eucharistique du Hiéron","13","Rue de la Paix","71600","Paray-le-Monial","France","fr","open",46.45203975,4.12306320795283,4443,5891,10334,4050,6895,10945,3329,5886,9215,4116,5079,9195,4955,5122,10077,3593,3518,7111
"177","2915502","0298488070","www.pnr-armorique.fr","BRETAGNE","FINISTERE",2139061354,"Musée des Phares et Balises",NA,"Route du Phare",NA,"Lampaul","France","fr","open",48.4594493,-5.1294058,15883,2521,18404,13850,1679,15529,14196,2104,16300,12358,3212,15570,13877,2812,16689,12869,2747,15616
"178","0269101","0323069392","http://www.saint-quentin.fr/1634-nouveau-musee-des-papillons.htm","HAUTS-DE-France","AISNE",447567433,"Musée Entomologique",NA,"Rue Antoine Lécuyer","02100","Saint-Quentin","France","fr","open",49.8499358,3.2849588,4801,10690,15491,0,6115,6115,0,22896,22896,1066,3487,4553,3741,4609,8350,3545,5788,9333
"179","5935002","0320067800","www.pba-lille.fr ou site de la mairie http://www.mairie-lille.fr","HAUTS-DE-France","NORD",152835085,"Palais des Beaux-Arts de Lille",NA,"Place de la République","59000","Lille","France","fr","open",50.63045815,3.06281109444445,107831,149995,257826,106189,147628,253817,109940,141750,251690,152093,148980,301073,129994,134682,264676,225800,0,225800
"180","7710801","0164726580","www.chelles.fr/Culture/Musee-Alfred-Bonno","ÎLE-DE-France","SEINE ET MARNE",1564237,"Musée Municipal de Chelles Alfred Bonno",NA,"Rue Louis Eterlet","77500","Chelles","France","fr","open",48.8778455,2.59114388227884,0,3121,3121,0,3085,3085,0,3472,3472,0,2806,2806,0,2429,2429,0,3150,3150
"181","7674201","0235567831","www.museevictorhugo.fr","NORMANDIE","SEINE-MARITIME",479793340,"Musée Victor Hugo",NA,"Véloroute du Val de Seine","76490","Rouen","France","fr","open",49.5243684,0.72220768522999,6125,7660,13785,5193,6919,12112,4689,7147,11836,5378,7352,12730,4960,7543,12503,4900,7802,12702
"182","8109903","0563410381","site de la ville","OCCITANIE","TARN",1794967900,"Musée de l'Abbaye Saint-Michel",NA,"Petite Rue Saint-Michel","81600","Gaillac","France","fr","open",43.8969758,1.8960647,1640,685,2325,1534,737,2271,1655,749,2404,1240,751,1991,1449,1422,2871,1905,936,2841
"183","1518702","0471604499","www.musee-douet.com","AUVERGNE-RHÔNE-ALPES","CANTAL",243472225,"Musée d'art et d'histoire Alfred Douët",NA,"Place d'Armes","15100","Saint-Flour","France","fr","open",45.0340635,3.0951917871741,1328,2749,4077,1280,1751,3031,1272,1359,2631,1000,1035,2035,934,1352,2286,1126,1407,2533
"184","5746303","0387155277","www.centrepompidou-metz.fr","GRAND EST","MOSELLE",2548561598,"Centre Pompidou de Metz (collections nationales decentralisées)",NA,"Rue de Metz","68100","Mulhouse","France","fr","open",47.7492151,7.3421852,138546,193639,332185,169007,176542,345549,148792,151797,300589,198430,132286,330716,210000,140000,350000,113838,221162,335000
"185","7832201","0139564864","www.museedelatoiledejouy.fr","ÎLE-DE-France","YVELINES",413276082,"Musée de la Toile de Jouy","54","Rue Charles de Gaulle","78350","Les Loges-en-Josas","France","fr","open",48.76918135,2.15208657037636,7047,2458,9505,6200,3554,9754,6877,3213,10090,8306,3696,12002,8259,2471,10730,6072,1124,7196
"186","0918101","0561699722","www.sites-touristiques-ariege.fr","OCCITANIE","ARIEGE",3127357651,"Musée de la Préhistoire",NA,"Place de l'Église","09290","Le Mas-d'Azil","France","fr","open",43.0800307,1.3600366,32526,2914,35440,10741,565,11306,12666,546,13212,12926,838,13764,13761,911,14672,13381,1044,14425
"187","8607001","0549463545","www.chauvigny-patrimoine.fr","NOUVELLE-AQUITAINE","VIENNE",7280016472,"Musée des Traditions Populaires et d'Archéologie",NA,"Impasse Saint-Martial","86300","Chauvigny","France","fr","open",46.5705939,0.6481047,5962,1942,7904,6788,1535,8323,7164,2028,9192,7282,2272,9554,6519,2414,8933,6335,2229,8564
"188","0615901","0493763327","www.villefranche-sur-mer.org","PROVENCE-ALPES-CÔTE D'AZUR","ALPES-MARITIMES",1297270381,"Musées de la Citadelle",NA,"Fossés de la Citadelle","06230","Villefranche-sur-Mer","France","fr","open",43.7017095,7.310623,0,45958,45958,0,61428,61428,0,89493,89493,0,82793,82793,0,77262,77262,0,95866,95866
"189","9001002","0384904070","www.musees-franchecomte.com","BOURGOGNE-FRANCHE-COMTE","TERRITOIRE DE BELFORT",79763460,"Donation Maurice Jardot","8","Rue de Mulhouse","90000","Belfort","France","fr","open",47.6427099,6.85572397778344,945,6004,6949,1245,5381,6626,1007,6216,7223,7347,0,7347,8236,0,8236,6491,0,6491
"190","4227901","0477520311","www.stjust-strambert.fr","AUVERGNE-RHÔNE-ALPES","LOIRE",2471969138,"Musée des Civilisations : Daniel Pouget",NA,"Square de la Résistance","42170","Saint-Just-Saint-Rambert","France","fr","open",45.5008625,4.2426518,3926,1992,5918,4218,1107,5325,4452,1281,5733,6399,4750,11149,3699,3605,7304,3655,5222,8877
"191","8025301","0322770007","www.mairie-doullens.fr","HAUTS-DE-France","SOMME",53222058,"Musée Lombart",NA,"Rue du Musée","80600","Doullens","France","fr","open",50.1546836,2.3437442,190,4173,4363,302,3939,4241,185,3970,4155,156,4147,4303,143,4047,4190,261,4958,5219
"192","8062001","0322733110","Site internet de la ville www.ville-peronne.fr ou http://www.haute-somme.com/danicourt/","HAUTS-DE-France","SOMME",193012404,"Musée Alfred Danicourt",NA,"Rue de la Résistance","80200","Péronne","France","fr","open",49.929138,2.93060001381109,0,2263,2263,0,2352,2352,0,3903,3903,0,2468,2468,0,3127,3127,0,2259,2259
"193","6100101","0233324007","www.paysdalencontourisme.com/musee-beaux-arts-dentelle-alencon_784_fr.html","NORMANDIE","ORNE",1511784502,"Musée des Beaux-Arts et de la Dentelle",NA,"Passage de la Porte de Lancrel","61000","Alençon","France","fr","open",48.4316406,0.0835809,7719,6992,14711,7965,6117,14082,8852,7583,16435,8663,7171,15834,9969,8211,18180,8066,5973,14039
"194","8403501","0490760034","www.cavaillon.org","PROVENCE-ALPES-CÔTE D'AZUR","VAUCLUSE",5111377213,"Synagogue Musée Juif Comtadin",NA,"Rue Hébraïque","84300","Cavaillon","France","fr","open",43.8371707,5.0385983,3491,1644,5135,3063,2070,5133,3163,1597,4760,2292,1719,4011,3108,1758,4866,2861,1995,4856
"195","0240802","0323228700","http://ca-paysdelaon.fr/musee.html","HAUTS-DE-France","AISNE",202812175,"Musée d'Art et d'Archéologie",NA,"Rue des Moulins","02250","Marle","France","fr","open",49.7417279,3.77142327619849,1430,4420,5850,1651,2676,4327,1285,3175,4460,1180,4024,5204,1187,4311,5498,1460,4204,5664
"196","2429901","0553812355","www.museevoulgre.cjb.net","NOUVELLE-AQUITAINE","DORDOGNE",3136128949,"Musée des Arts et Traditions Populaires du Périgord","1","Rue Raoul Grassin","24400","Mussidan","France","fr","open",45.0375278,0.362942,1246,1552,2798,823,1260,2083,942,1212,2154,808,1212,2020,891,1057,1948,1001,1389,2390
"197","4715701","0553644204","Site des musées aquitains et site de la ville","NOUVELLE-AQUITAINE","LOT ET GARONNE",155714123,"Musée Municipal Albert Marzelles",NA,"Rue Abel Boyé","47200","Marmande","France","fr","open",44.4988715,0.166028908783001,0,4128,4128,0,6516,6516,0,5866,5866,0,4467,4467,0,5571,5571,0,4933,4933
"198","7510602","0144418650","www.musee-delacroix.fr","ÎLE-DE-France","PARIS",395785603,"Musée National Eugène Delacroix",NA,"Rue Jacob","75006","Paris","France","fr","open",48.85464155,2.33539367059289,44311,35988,80299,40262,35336,75598,28362,29786,58148,28602,22694,51296,42085,26331,68416,42756,21652,64408
"199","6748202","0388525000","www.musees.strasbourg.eu","GRAND EST","BAS-RHIN",239825772,"Musée Archéologique",NA,"Rue du Bain-aux-Roses","67065","Strasbourg","France","fr","open",48.5808521,7.7525857,26663,30681,57344,23685,29700,53385,19361,27291,46652,19154,28662,47816,18845,31711,50556,17100,26879,43979
"200","2904601","0298926520","www.port-musee.org","BRETAGNE","FINISTERE",40686013,"Le Port-Musée",NA,"Place de l'Enfer","29100","Ploaré","France","fr","open",48.092424,-4.33259672340426,31134,10405,41539,39792,5933,45725,31375,21411,52786,37035,8059,45094,35477,4001,39478,30090,11509,41599
"201","3306303","0556102056","www.musba-bordeaux.fr","NOUVELLE-AQUITAINE","GIRONDE",79979299,"Musée des Beaux-Arts",NA,"Rue Dufau","33000","Bordeaux","France","fr","open",44.8373406,-0.580681712019891,36080,50891,86971,50023,62084,112107,51550,57224,108774,111625,0,111625,117492,0,117492,8743,51923,60666
"202","4923401","0241822880","www.musee-julesdesbois.fr ou www.damm49.fr","PAYS DE LA LOIRE","MAINE-ET-LOIRE",238336580,"Musée Jules-Desbois",NA,"Place Jules Desbois","49390","Parçay-les-Pins","France","fr","open",47.4364575,0.160016289399923,3396,1015,4411,2831,1491,4322,3597,860,4457,2246,2035,4281,2903,1891,4794,3492,2292,5784
"203","7226901","0243356303","www.saint-calais.fr","PAYS DE LA LOIRE","SARTHE",7856651558,"Bibliothèque-musée",NA,"Rue de la République","80000","Amiens","France","fr","open",49.8902852,2.2958703,89,1095,1184,0,3506,3506,0,3140,3140,0,5333,5333,0,3053,3053,0,2792,2792
"204","5014701","0233070788","www.ville-coutances.fr/musee.php","NORMANDIE","MANCHE",68664267,"Musée Quesnel-Morinière","2","Rue Quesnel-Morinière","50200","Coutances","France","fr","open",49.0472298,-1.4467416238048,5990,0,5990,6161,0,6161,392,7895,8287,366,6173,6539,244,5782,6026,208,5265,5473
"205","1305503","0491553360","www.marseille.fr/siteculture/les-lieux-culturels/musees/musee-borely","PROVENCE-ALPES-CÔTE D'AZUR","BOUCHES DU RHONE",2365711963,"Musée des Arts décoratifs, de la Faïence et de la Mode",NA,"Avenue Clot Bey","13008","Marseille","France","fr","open",43.2572605,5.3820342,10405,22127,32532,9676,21273,30949,20164,8598,28762,15032,25576,40608,19652,21745,41397,30458,16582,47040
"206","3800601","0476451640","https://museedallevard.wordpress.com/","AUVERGNE-RHÔNE-ALPES","ISERE",291316822,"Musée Jadis Allevard",NA,"Musée Jadis Allevard","38580","Allevard","France","fr","open",45.3924546,6.0758962,1485,1119,2604,4353,69,4422,1532,1787,3319,741,4039,4780,2859,3051,5910,5569,0,5569
"207","1451201","0231696254","www.condeintercom.fr","NORMANDIE","CALVADOS",7579732101,"Musée du Château",NA,"Rue des Léopards","14110","Vire","France","fr","open",48.8589438,-0.5682422,2859,2705,5564,3092,1798,4890,3125,1340,4465,3004,1621,4625,3076,1032,4108,3061,1337,4398
"208","1411803","0231304327","http://cpievdo.fr/cpie-presentation-environnement/musee-d-initiation-a-la-nature - site de la région","NORMANDIE","CALVADOS",6041330527,"Musée d'Initiation à la Nature",NA,"Rue du Carel","14000","Caen","France","fr","open",49.1801396,-0.3735491,0,5950,5950,0,4764,4764,0,6614,6614,0,5225,5225,0,6014,6014,0,7297,7297
"209","7127201","0385352202","www.saoneetloire71.fr","BOURGOGNE-FRANCHE-COMTE","SAONE ET LOIRE",6575800688,"Musée Départemental du Compagnonnage",NA,"Rue Pierre François Guillon","71570","Romanèche-Thorins","France","fr","open",46.1880514,4.733891,1895,2121,4016,2021,2412,4433,1835,2378,4213,2060,2119,4179,2200,2204,4404,2137,1635,3772
"210","9122301","0169926912","site de la ville","ÎLE-DE-France","ESSONNE",3407370497,"Musée Intercommunal d'Etampes",NA,"Chemin du Fourneou","91590","Cerny","France","fr","open",48.4959939,2.343302,643,9482,10125,289,5773,6062,872,6751,7623,684,5640,6324,667,5827,6494,616,6062,6678
"211","9408101","0143916420","www.macval.fr","ÎLE-DE-France","VAL DE MARNE",1938023794,"MAC VAL, Musée d'Art Contemporain du Val-de-Marne",NA,"Avenue du Moulin de Saquet","94400","Vitry-sur-Seine","France","fr","open",48.7920535,2.3852432,6802,53960,60762,8209,60758,68967,8752,59631,68383,9066,61240,70306,8237,58425,66662,8384,58854,67238
"212","8400702","0490864458","www.petit-palais.org","PROVENCE-ALPES-CÔTE D'AZUR","VAUCLUSE",309712990,"Musée du Petit Palais",NA,"Rue Ferruce","84000","Avignon","France","fr","open",43.9527473,4.8063438,2708,32403,35111,15124,16579,31703,13691,15567,29258,14075,12782,26857,15257,12873,28130,14359,10724,25083
"213","8838301","0329625914","www.remiremont.fr/culture/musees.php","GRAND EST","VOSGES",5390940587,"Musée Charles de Bruyères",NA,"Rue Charles de Gaulle","88200","Remiremont","France","fr","open",48.0161212,6.593241,445,1399,1844,469,1660,2129,427,1898,2325,430,2874,3304,609,2991,3600,429,2947,3376
"214","7110602","0385242474","Site des musées de Bourgogne ou site de la ville - http://www.ville-charolles.fr/musee-du-prieure","BOURGOGNE-FRANCHE-COMTE","SAONE ET LOIRE",2239784876,"Musée du Prieuré de Charolles","4","Rue du Prieuré","71120","Charolles","France","fr","open",46.4323423,4.2799145,1343,1616,2959,1064,1437,2501,872,1248,2120,1265,1602,2867,1456,1611,3067,1148,1260,2408
"215","5432901","0383760475","http://www.chateauluneville.meurthe-et-moselle.fr/","GRAND EST","MEURTHE ET MOSELLE",230083957,"Musée du Château de Lunéville",NA,"Avenue René Veillon","54480","Val-et-Châtillon","France","fr","open",48.5633965,6.96389696175373,37242,114559,151801,26333,152679,179012,28610,146234,174844,92397,60259,152656,0,150188,150188,9557,132745,142302
"216","0615501","0493647183","http://www.vallauris-golfe-juan.fr/","PROVENCE-ALPES-CÔTE D'AZUR","ALPES-MARITIMES",88040667,"Musée Magnelli, Musée de la Céramique",NA,"Place de la Libération","06220","Vallauris","France","fr","open",43.580016,7.0532145,17269,8099,25368,13226,10780,24006,0,0,0,0,0,0,0,0,0,0,0,0
"217","1300103","0442230991","www.aixenprovence.fr/Musee-des-Tapisseries","PROVENCE-ALPES-CÔTE D'AZUR","BOUCHES DU RHONE",34505703,"Musée des Tapisseries",NA,"Rue Cardinale","13626","Aix-en-Provence","France","fr","open",43.5254678,5.4526102,3243,11728,14971,2687,15449,18136,3499,13869,17368,3299,14322,17621,4638,14688,19326,4825,15731,20556
"218","0408801","0492709119","www.ville-forcalquier.fr/service-culturel.html","PROVENCE-ALPES-CÔTE D'AZUR","ALPES DE HAUTE PROVENCE",5921065703,"Musée Municipal",NA,"D 13","04300","Mane","France","fr","open",43.9352027,5.7592489,0,1280,1280,0,1997,1997,0,1399,1399,0,600,600,0,972,972,0,700,700
"219","6938101","0472691717","www.mac-lyon.com","AUVERGNE-RHÔNE-ALPES","RHÔNE",62277312,"Musée d'Art Contemporain de Lyon",NA,"Allée Achille Lignon","69006","Lyon","France","fr","open",45.7842186,4.85246974608295,37451,34861,72312,36707,75189,111896,59265,75735,135000,54505,77015,131520,39212,45853,85065,147030,0,147030
"220","6822401","0389337811","http://www.musees.mulhouse.museum/dn_beaux_arts/","GRAND EST","HAUT-RHIN",343385574,"Musée des Beaux-Arts",NA,"Rue Guillaume Tell","68100","Mulhouse","France","fr","open",47.7457898,7.3384212,0,19341,19341,0,7284,7284,0,14664,14664,0,18527,18527,0,19548,19548,0,18405,18405
"221","4024601","0558083131","www.marqueze.fr","NOUVELLE-AQUITAINE","LANDES",253999961,"Ecomusée de la Grande Lande",NA,"Route de la Gare","40630","Sabres","France","fr","open",44.14936935,-0.746856171420411,73617,14121,87738,85988,17210,103198,74725,16369,91094,70914,17076,87990,68470,14321,82791,58741,12197,70938
